,RBD,NOM_RBD,COD_PRO_RBD,COD_COM_RBD,NOM_COM_RBD,NOM_DEPROV_RBD,RURAL_RBD,LATITUD,LONGITUD,CONVENIO_PIE,PACE,PAGO_MATRICULA,PAGO_MENSUAL,cod_ense_110,cod_ense_310,cod_ense_610,cod_ense_10,cod_ense_510,cod_ense_410,cod_ense_710,cod_espe_0,cod_espe_61003,cod_espe_52013,cod_espe_53014,cod_espe_53015,cod_espe_58035,cod_espe_41002,cod_espe_41005,cod_espe_63009,cod_espe_63011,cod_espe_64001,cod_espe_64008,cod_espe_58034,cod_espe_51005,cod_espe_52009,cod_espe_52010,cod_espe_51006,cod_espe_51009,cod_espe_71005,cod_espe_57030,cod_espe_52012,cod_espe_58033,cod_espe_55023,cod_espe_55022,cod_espe_56027,cod_espe_61001,cod_espe_54020,cod_espe_54019,cod_jornada_2,cod_jornada_1,cod_jornada_3,cod_grado_7_hombre,cod_grado_7_mujer,cod_grado_7_mixto,cod_grado_8_hombre,cod_grado_8_mujer,cod_grado_8_mixto,cod_grado_1_hombre,cod_grado_1_mujer,cod_grado_1_mixto,cod_grado_2_hombre,cod_grado_2_mujer,cod_grado_2_mixto,cod_grado_3_hombre,cod_grado_3_mujer,cod_grado_3_mixto,cod_grado_4_hombre,cod_grado_4_mujer,cod_grado_4_mixto,cod_grado_5_hombre,cod_grado_5_mujer,cod_grado_5_mixto,cod_grado_6_hombre,cod_grado_6_mujer,cod_grado_6_mixto,P_NATURAL,ES_MUNICIPAL,ES_SUBVENCIONADO,ES_DL,ES_LAICO,ES_CATOLICO,ES_EVANGELICO,ES_MUSULMAN,ES_JUDIO,ES_BUDISTA,ES_RELIGIOSO
7876,9797,COLEGIO ADVENTISTA LA CISTERNA,131,13109,LA CISTERNA,SANTIAGO SUR,0,"-33,537634850000000","-70,66828780000000",1,0,1000,25000,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1
7877,9799,COMPLEJO EDUC.PART.MONSENOR LUIS A.PEREZ,131,13121,PEDRO AGUIRRE CERDA,SANTIAGO CENTRO,0,"-33,501082360000000","-70,68927348000000",1,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1
7878,9800,ESCUELA BAS. ROSA ELVIRA MATTE DE PRIETO,131,13116,LO ESPEJO,SANTIAGO SUR,0,"-33,506798970000000","-70,69265260000000",1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0
7879,9801,COLEGIO POLIV. SAINT ORLAND,131,13109,LA CISTERNA,SANTIAGO SUR,0,"-33,529376190000000","-70,65171822000001",0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0
7880,9803,ESCUELA PARTICULAR HISPANO AMERICANO,131,13105,EL BOSQUE,SANTIAGO SUR,0,"-33,551588770000000","-70,67012862000000",0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1
7881,9804,ESCUELA PABLO DE TARSO,131,13109,LA CISTERNA,SANTIAGO SUR,0,"-33,516175020000000","-70,66734188000000",1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1
7882,9805,ESCUELA PARTICULAR CAMPANITA,131,13105,EL BOSQUE,SANTIAGO SUR,0,"-33,559428070000000","-70,66672459000000",0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1
7883,9807,ESCUELA PARTICULAR LOCARNO,131,13109,LA CISTERNA,SANTIAGO SUR,0,"-33,517941399999990","-70,66183225000000",1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0
7884,9808,ESCUELA PARTICULAR GUIA ESTUDIANTIL,131,13109,LA CISTERNA,SANTIAGO SUR,0,"-33,518331789999990","-70,65094544000000",1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0
7885,9809,ESCUELA PARTICULAR SAINT PHILLIP OF NERY,131,13109,LA CISTERNA,SANTIAGO SUR,0,"-33,530582510000000","-70,67452823000001",0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1
7886,9810,LICEO POLITECNICO PART.SAGRADO CORAZON,131,13116,LO ESPEJO,SANTIAGO SUR,0,"-33,514823450000000","-70,68008078000000",1,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1
7887,9811,ESCUELA PART. REPUBLICA ALEMANIA FEDERAL,131,13109,LA CISTERNA,SANTIAGO SUR,0,"-33,539402330000000","-70,66693374000000",0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1
7888,9812,ESCUELA BASICA SANTA CLARA,131,13109,LA CISTERNA,SANTIAGO SUR,0, , ,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7889,9813,ESCUELA PARTICULAR BERNARDO O'HIGGINS,131,13105,EL BOSQUE,SANTIAGO SUR,0, , ,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7890,9814,ESCUELA BÁSICA PART.171 GALVARINO,131,13109,LA CISTERNA,SANTIAGO SUR,0,"-33,53990659","-70,6509173",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
7891,9816,ESCUELA PARTICULAR STA.MARIA MAZZARELLO,131,13105,EL BOSQUE,SANTIAGO SUR,0,"-33,549180049999990","-70,65532033000000",0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1
7892,9817,COLEGIO PARTICULAR KENNEDY,131,13116,LO ESPEJO,SANTIAGO SUR,0,"-33,533839240000000","-70,69819592000000",0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0
7893,9818,ESCUELA BASICA GABRIELA Y PABL0,131,13109,LA CISTERNA,SANTIAGO SUR,0, , ,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7894,9819,ESCUELA BASICA CARPE DIEM,131,13111,LA GRANJA,SANTIAGO SUR,0, , ,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7895,9822,ESCUELA PARTICULAR LAS ESPIGAS,131,13116,LO ESPEJO,SANTIAGO SUR,0,"-33,51462082","-70,69720412",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
7896,9824,COMPLEJO EDUCACIONAL STELLA MARIS,131,13105,EL BOSQUE,SANTIAGO SUR,0,"-33,556936590000000","-70,67449999000000",1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1
7897,9825,ESCUELA PARTICULAR ESPECIAL G.MISTRAL,131,13109,LA CISTERNA,SANTIAGO SUR,0,"-33,545017000000000","-70,66583000000000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
7899,9827,COLEGIO IDOP LIMITADA,131,13109,LA CISTERNA,SANTIAGO SUR,0,"-33,543188649999990","-70,66151495000000",0,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1
7900,9828,COLEGIO SOL DE CHILE,131,13116,LO ESPEJO,SANTIAGO SUR,0,"-33,529236419999990","-70,69734098000001",0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0
7901,9829,COLEGIO MIGUEL DE CERVANTES,131,13109,LA CISTERNA,SANTIAGO SUR,0,"-33,544127699999990","-70,65582750000000",1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
7902,9830,ESCUELA PARTICULAR SAN MARTIN DE PORRES,131,13109,LA CISTERNA,SANTIAGO SUR,0,"-33,545543850000000","-70,66336312000000",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1
7903,9832,ESCUELA PARTICULAR ERNESTO SANTANDER S.,131,13109,LA CISTERNA,SANTIAGO SUR,0, , ,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7904,9834,COLEGIO POLITEC. MARIA GRISELDA VALLE S.,131,13105,EL BOSQUE,SANTIAGO SUR,0,"-33,573065600000000","-70,66467134000000",1,0,0,0,1,1,1,1,1,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0
7905,9841,ESCUELA PARTICULAR MIGUEL DE CERVANTES,131,13105,EL BOSQUE,SANTIAGO SUR,0,"-33,578722999999990","-70,67261962000001",0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0
7906,9842,ESCUELA PARTICULAR NUESTRA INFANCIA,131,13116,LO ESPEJO,SANTIAGO SUR,0,"-33,516804000000000","-70,68309000000001",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
7907,9844,COLEGIO EL ALMENDRO,131,13105,EL BOSQUE,SANTIAGO SUR,0,"-33,576193680000000","-70,66334217000001",0,0,0,10000,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1
7908,9845,COLEGIO GRACE SCHOOL,131,13121,PEDRO AGUIRRE CERDA,SANTIAGO CENTRO,0,"-33,501578889999990","-70,68742747000000",1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0
7909,9847,ESCUELA PARTICULAR KAROL C.DE CRACOVIA,131,13121,PEDRO AGUIRRE CERDA,SANTIAGO CENTRO,0,"-33,501493470000000","-70,69304595000000",1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1
7910,9850,ESCUELA PARTICULAR LOS LAGOS CHILE,131,13105,EL BOSQUE,SANTIAGO SUR,0,"-33,544765880000000","-70,67765814000001",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0
7911,9852,ESCUELA PARTICULAR VILLA EL SOL,131,13105,EL BOSQUE,SANTIAGO SUR,0,"-33,554770570000000","-70,67009858000000",0,0,0,50000,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0
7912,9853,COLEGIO POLIV. SAINT TRINITY COLLEGE,131,13116,LO ESPEJO,SANTIAGO SUR,0,"-33,529889530000000","-70,69000169000000",1,0,0,0,1,1,1,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1
7916,9859,COLEGIO PARTICULAR VILLA JESUS,131,13109,LA CISTERNA,SANTIAGO SUR,0,"-33,521353580000000","-70,65553564000000",0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1
7917,9860,LICEO BICENTENARIO INDUSTRIAL DE ELECTROTECNIA RAMON B,131,13109,LA CISTERNA,SANTIAGO SUR,0,"-33,521198030000000","-70,65822211000000",0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7918,9861,CENTRO EDUC.MUNIC. DR. AMADOR NEGHME RODRIGUEZ,131,13106,ESTACIÓN CENTRAL,SANTIAGO PONIENTE,0,"-33,472198120000000","-70,72080896000000",1,1,0,0,1,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0
7919,9862,LICEO BICENTENARIO POLIVALENTE A N°71 GUILLERMO FELIU CRUZ,131,13106,ESTACIÓN CENTRAL,SANTIAGO PONIENTE,0,"-33,463820069999990","-70,70144017000000",1,1,0,0,0,1,1,0,1,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
7920,9863,LICEO SANTIAGO BUERAS Y AVARIA,131,13119,MAIPÚ,SANTIAGO PONIENTE,0,"-33,505274270000000","-70,75174176000000",1,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1
7921,9864,LICEO JOSE IGNACIO ZENTENO,131,13119,MAIPÚ,SANTIAGO PONIENTE,0,"-33,503401730000000","-70,76915488000000",1,1,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0
7922,9865,LICEO POLIVALENTE DR. LUIS VARGAS SALCEDO,131,13102,CERRILLOS,SANTIAGO PONIENTE,0,"-33,498958719999990","-70,73097771000000",1,1,0,0,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0
7923,9866,LICEO COMERCIAL B-72,131,13106,ESTACIÓN CENTRAL,SANTIAGO PONIENTE,0,"-33,464226099999990","-70,70208185000000",0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7924,9867,CENTRO DE EDUC. TECN.PROFESIONAL CODEDUC,131,13119,MAIPÚ,SANTIAGO PONIENTE,0,"-33,509559240000000","-70,74725518000000",1,1,0,0,1,1,1,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0
7925,9869,ESCUELA BASICA REPUBLICA DE FRANCIA,131,13106,ESTACIÓN CENTRAL,SANTIAGO PONIENTE,0,"-33,476159789999990","-70,71087559999999",1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0
7926,9870,ESCUELA BASICA CONDORES DE PLATA,131,13102,CERRILLOS,SANTIAGO PONIENTE,0,"-33,493811850000000","-70,71815383000001",1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0
7927,9872,ESCUELA BASICA PROF.RAMON DEL RIO,131,13106,ESTACIÓN CENTRAL,SANTIAGO PONIENTE,0,"-33,466036490000000","-70,70288555000000",1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1
7928,9873,ESCUELA BASICA PACTO ANDINO,131,13106,ESTACIÓN CENTRAL,SANTIAGO PONIENTE,0,"-33,463514000000000","-70,70920911000000",1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0
7929,9874,ESCUELA LOTHAR KOMMER BRUGER,131,13102,CERRILLOS,SANTIAGO PONIENTE,0,"-33,506904880000000","-70,73412556000000",1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0
7930,9875,ESCUELA CERRILLOS,131,13102,CERRILLOS,SANTIAGO PONIENTE,0,"-33,493964740000000","-70,71027254000001",1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0
7931,9876,ESCUELA GENERAL SAN MARTIN,131,13119,MAIPÚ,SANTIAGO PONIENTE,0,"-33,510405610000000","-70,76221241000000",1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0
7932,9877,ESCUELA GENERAL OHIGGINS,131,13119,MAIPÚ,SANTIAGO PONIENTE,0,"-33,509715510000000","-70,76308151000001",1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0
7933,9878,ESCUELA PRESIDENTE RIESCO ERRAZURIZ,131,13119,MAIPÚ,SANTIAGO PONIENTE,0,"-33,526209969999990","-70,75909153000001",1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0
7934,9879,ESCUELA BASICA CAROLINA VERGARA AYARES,131,13106,ESTACIÓN CENTRAL,SANTIAGO PONIENTE,0,"-33,473610620000000","-70,70516895000000",1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0
7935,9880,ESCUELA  BASICA  ESTADO  DE  PALESTINA,131,13106,ESTACIÓN CENTRAL,SANTIAGO PONIENTE,0,"-33,473582559999990","-70,70160736000000",1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0
