Unnamed: 0,RBD,NOM_RBD,NOM_COM_RBD,NOM_DEPROV_RBD,LATITUD,LONGITUD,n_postulaciones,vacantes,n_postulaciones_p,vacantes_p
8105,10125,ESCUELA SARGENTO CANDELARIA,CERRO NAVIA,SANTIAGO PONIENTE,-33.42543238999999,-70.7417655,75.0,141.0,0.00014913798246137327,0.0005616970421272781
8106,10126,COMPLEJO EDUCACIONAL CERRO NAVIA,CERRO NAVIA,SANTIAGO PONIENTE,-33.41412712,-70.7248779,172.0,373.0,0.00034202310644474934,0.00148590777810975
8109,10130,LICEO CIUDAD DE BRASILIA,PUDAHUEL,SANTIAGO PONIENTE,-33.40274066,-70.85564753,320.0,47.0,0.0006363220585018592,0.00018723234737575938
8111,10134,ESC.COMODORO ARTURO MERINO BENITEZ,PUDAHUEL,SANTIAGO PONIENTE,-33.411774,-70.85475,198.0,72.0,0.0003937242736980254,0.0002868240215118016
8112,10135,ESCUELA LO BOZA,PUDAHUEL,SANTIAGO PONIENTE,-33.38544646999999,-70.76167596,103.0,71.0,0.00020481616258028596,0.0002828403545463599
8115,10140,ESCUELA PARTICULAR FRINGS COLLEGE,LO PRADO,SANTIAGO PONIENTE,-33.45381458,-70.70763408,412.0,92.0,0.0008192646503211438,0.0003664973608206354
8116,10142,ESCUELA BASICA PARTICULAR N°811 DRA.VICTORIA GARCIA,LO PRADO,SANTIAGO PONIENTE,-33.45107809,-70.7301775,77.0,128.0,0.00015311499532700987,0.0005099093715765362
8117,10143,ESCUELA PARTICULAR ESPANA,CERRO NAVIA,SANTIAGO PONIENTE,-33.41925840999999,-70.72857503,151.0,42.0,0.00030026447135556483,0.00016731401254855093
8118,10147,ESCUELA PARTICULAR BABILONIA,LO PRADO,SANTIAGO PONIENTE,-33.4484815,-70.71964465,206.0,75.0,0.0004096323251605719,0.00029877502240812666
8120,10149,ESCUELA PARTICULAR RAPA NUI,LO PRADO,SANTIAGO PONIENTE,-33.44071093,-70.73078453,126.0,95.0,0.0002505518105351071,0.00037844836171696045
8122,10151,COLEGIO CRISTIAN AND CAREN SCHOOL,CERRO NAVIA,SANTIAGO PONIENTE,-33.42161093,-70.71961688,130.0,265.0,0.00025850583626638033,0.0010556717458420476
8123,10152,ESCUELA PARTICULAR ANDANTINO,PUDAHUEL,SANTIAGO PONIENTE,-33.44331179999999,-70.7557482,197.0,151.0,0.0003917357672652071,0.000601533711781695
8124,10155,ESCUELA CHARLES SCHOOL-DIURNA,CERRO NAVIA,SANTIAGO PONIENTE,-33.4332024,-70.7302413,145.0,113.0,0.00028833343275865497,0.00045015436709491087
8125,10156,ESCUELA JARDIN LO PRADO,LO PRADO,SANTIAGO PONIENTE,-33.43710577,-70.73202624,86.0,122.0,0.00017101155322237467,0.00048600736978388607
8126,10157,COLEGIO MINISTRO DIEGO PORTALES,PUDAHUEL,SANTIAGO PONIENTE,-33.44464675999999,-70.75041335,154.0,260.0,0.00030622999065401974,0.001035753411014839
8127,10158,COLEGIO BICENTENARIO SAN DAMIAN DE MOLOKAI,CERRO NAVIA,SANTIAGO PONIENTE,-33.43007895,-70.73796488,1416.0,147.0,0.0028157251088707274,0.0005855990439199283
8128,10159,ESCUELA PARTICULAR ROBERT KENNEDY,CERRO NAVIA,SANTIAGO PONIENTE,-33.42890672,-70.73414133,75.0,138.0,0.00014913798246137327,0.000549746041230953
8129,10160,ESCUELA BAS. COLEGIO BAU,LO PRADO,SANTIAGO PONIENTE,-33.44943378,-70.73072933,424.0,199.0,0.0008431267275149636,0.0007927497261228961
8130,10162,LICEO TENIENTE DAGOBERTO GODOY NO.3,LO PRADO,SANTIAGO PONIENTE,-33.45109149,-70.71388424,585.0,265.0,0.0011632762631987115,0.0010556717458420476
8131,10164,COLEGIO SAN FRANCISCO JAVIER,CERRO NAVIA,SANTIAGO PONIENTE,-33.42134178,-70.72667173,512.0,198.0,0.0010181152936029748,0.0007887660591574544
8132,10167,ESCUELA BASICA N°1058 SANTA BEATRIZ,PUDAHUEL,SANTIAGO PONIENTE,-33.43862948999999,-70.75242894,459.0,186.0,0.0009127244526636044,0.0007409620555721541
8133,10168,ESCUELA PARTICULAR SAN VICENTE FERRER,CERRO NAVIA,SANTIAGO PONIENTE,-33.41379214,-70.7449497,311.0,197.0,0.0006184255006064944,0.0007847823921920127
8134,10171,ESCUELA PARTICULAR VILLA LOURDES,LO PRADO,SANTIAGO PONIENTE,-33.4523,-70.73445,218.0,680.0,0.0004334944023543916,0.0027088935365003485
8135,10172,ESC BAS PART CENTRO EDUCACIONAL SN PABLO,CERRO NAVIA,SANTIAGO PONIENTE,-33.42456568,-70.73472539,111.0,80.0,0.00022072421404283242,0.0003186933572353351
8136,10173,ESCUELA PART. SUNS SCHOOL,PUDAHUEL,SANTIAGO PONIENTE,-33.42892856999999,-70.76651827,83.0,105.0,0.00016504603392391974,0.00041828503137137735
8139,10182,ESCUELA  BASICA  N° 912 ELLEN  COLLEGE,PUDAHUEL,SANTIAGO PONIENTE,-33.43194675,-70.76410404,110.0,82.0,0.0002187357076100141,0.0003266606911662185
8140,10183,ESCUELA PARTICULAR CARLOS PEZOA VELIZ,CERRO NAVIA,SANTIAGO PONIENTE,-33.42716637,-70.72888489,16.0,207.0,3.181610292509296e-05,0.0008246190618464296
8142,10186,ESCUELA PARTICULAR LA FRONTERA,CERRO NAVIA,SANTIAGO PONIENTE,-33.42382413,-70.74767302,171.0,206.0,0.00034003460001193105,0.0008206353948809879
8143,10187,COLEGIO BICENTENARIO MADRE ANA EUGENIA,PUDAHUEL,SANTIAGO PONIENTE,-33.43702459,-70.75238365,977.0,314.0,0.001942770784863489,0.0012508714271486903
8145,10191,ESCUELA PARTICULAR LA CIUDAD EDUCATIVA,PUDAHUEL,SANTIAGO PONIENTE,-33.44063348,-70.76215099,17.0,57.0,3.3804609357911274e-05,0.00022706901703017628
8146,10193,COLEGIO POLIV. SAINT ORLAND N 3,CERRO NAVIA,SANTIAGO PONIENTE,-33.41660995,-70.7576067,747.0,367.0,0.0014854143053152776,0.0014620057763171
8148,10196,LICEO INDUSTRIAL BICENTENARIO BENJAMIN DAVILA LARRAIN,RENCA,SANTIAGO PONIENTE,-33.40438993,-70.70056326,1218.0,243.0,0.002422000835172702,0.0009680310726023305
8149,10197,ESCUELA JUANA DE LESTONAC,RENCA,SANTIAGO PONIENTE,-33.40298808,-70.72370354,117.0,154.0,0.00023265525263974228,0.0006134847126780201
8150,10199,LICEO POLIVALENTE A80 PRESIDENTE JOSE MANUEL BALMACEDA,INDEPENDENCIA,SANTIAGO NORTE,-33.41894040999999,-70.66943496,693.0,219.0,0.001378034957943089,0.0008724230654317299
8151,10200,ESCUELA BASICA ISABEL LE BRUN,RENCA,SANTIAGO PONIENTE,-33.40505077,-70.71227233,293.0,371.0,0.0005826323848157649,0.0014779404441788667
8152,10201,LICEO THOMAS ALVA EDISON,RENCA,SANTIAGO PONIENTE,-33.39868189,-70.70159944,101.0,166.0,0.00020083914971464933,0.0006612887162633204
8153,10202,ESCUELA DOMINGO SANTA MARIA GONZALEZ,RENCA,SANTIAGO PONIENTE,-33.40484033,-70.71058362,296.0,278.0,0.0005885979041142199,0.0011074594163927895
8155,10204,ESCUELA CAPITAN JOSE LUIS ARANEDA,RENCA,SANTIAGO PONIENTE,-33.40527766,-70.72328619,147.0,91.0,0.0002923104456242916,0.0003625136938551937
8156,10205,ESCUELA GENERAL MANUEL BULNES PRIETO,RENCA,SANTIAGO PONIENTE,-33.41633153,-70.68530905,73.0,124.0,0.00014516096959573665,0.0004939747037147694
8157,10207,ESCUELA REBECA MATTE BELLO,RENCA,SANTIAGO PONIENTE,-33.40389768,-70.73007011,409.0,312.0,0.0008132991310226889,0.001242904093217807
8158,10210,LICEO GENERAL ALEJANDRO GOROSTIAGA ORREGO,RENCA,SANTIAGO PONIENTE,-33.39329536999999,-70.69644571,146.0,246.0,0.0002903219391914733,0.0009799820734986554
8160,10212,ESCUELA JUANA ATALA DE HIRMAS,RENCA,SANTIAGO PONIENTE,-33.42176612,-70.67654668,192.0,122.0,0.00038179323510111556,0.00048600736978388607
8161,10216,ESC. BASICA MONSERRAT ROBERT DE GARCIA,RENCA,SANTIAGO PONIENTE,-33.40453575,-70.73666029,129.0,123.0,0.000256517329833562,0.0004899910367493277
8162,10217,COLEGIO PARTICULAR HELENICO,RENCA,SANTIAGO PONIENTE,-33.39834523999999,-70.72224457,53.0,185.0,0.00010539084093937044,0.0007369783886067125
8164,10219,COLEGIO CORAZON DE JESUS DE RENCA,RENCA,SANTIAGO PONIENTE,-33.40076507,-70.70422985,107.0,137.0,0.0002127701883115592,0.0005457623742655114
8165,10220,COLEGIO PRESIDENTE ALESSANDRI,INDEPENDENCIA,SANTIAGO NORTE,-33.41987512,-70.6755671,859.0,215.0,0.0017081270257909285,0.0008564883975699631
8166,10221,COLEGIO PARTICULAR CHARLES DARWIN,RENCA,SANTIAGO PONIENTE,-33.40826233,-70.69279868,278.0,153.0,0.0005528047883234902,0.0006095010457125784
8168,10223,LICEO SANTA TERESITA,INDEPENDENCIA,SANTIAGO NORTE,-33.41190513,-70.6745079,547.0,197.0,0.0010877130187516156,0.0007847823921920127
8169,10224,COLEGIO ARTURO TORO AMOR,INDEPENDENCIA,SANTIAGO NORTE,-33.41775922,-70.67122612,785.0,225.0,0.0015609775497623735,0.00089632506722438
8170,10225,ESCUELA PARTIC. COLEGIO BALMACEDA-RENCA,RENCA,SANTIAGO PONIENTE,-33.40210596,-70.71797923,130.0,141.0,0.00025850583626638033,0.0005616970421272781
8171,10226,ESCUELA PARTICULAR SAN GENARO,RENCA,SANTIAGO PONIENTE,-33.40446948,-70.71986565,229.0,144.0,0.00045536797311539304,0.0005736480430236032
8172,10228,ESCUELA PARTICULAR PRIMITIVA ECHEVERRIA,RENCA,SANTIAGO PONIENTE,-33.40333308999999,-70.70751846,299.0,294.0,0.0005945634234126747,0.0011711980878398565
8173,10229,ESCUELA PARTICULAR JOSE BERNARDO SUAREZ,RENCA,SANTIAGO PONIENTE,-33.40043982,-70.71670618,75.0,184.0,0.00014913798246137327,0.0007329947216412708
8174,10232,COLEG. POLIV. SANTA MARIA DE LA PROVIDENCIA,RENCA,SANTIAGO PONIENTE,-33.41036968,-70.68889435,1552.0,102.0,0.0030861619837340174,0.0004063340304750523
8175,10233,ESCUELA PARTICULAR SAN FIDEL,RENCA,SANTIAGO PONIENTE,-33.40371933,-70.70577317,184.0,199.0,0.00036588518363856907,0.0007927497261228961
8177,10235,ESCUELA BASICA  N° 878  LOS ACACIOS,RENCA,SANTIAGO PONIENTE,-33.40723135,-70.69227213,147.0,122.0,0.0002923104456242916,0.00048600736978388607
8180,10239,ESCUELA ESTADO DE MICHIGAN,QUILICURA,SANTIAGO NORTE,-33.36681973999999,-70.73559355,258.0,227.0,0.000513034659667124,0.0009042924011552634
8181,10240,ESCUELA LUIS CRUZ MARTINEZ,QUILICURA,SANTIAGO NORTE,-33.367279,-70.71665627,536.0,467.0,0.0010658394479906143,0.0018603724728612687
8182,10241,ESCUELA BASICA EL MANIO,QUILICURA,SANTIAGO NORTE,-33.37081645,-70.74384787,109.0,138.0,0.0002167472011771958,0.000549746041230953
8184,10245,PARROQUIAL NUESTRA SEÑORA DEL CARMEN DE QUILICURA,QUILICURA,SANTIAGO NORTE,-33.3650046,-70.72984056,865.0,215.0,0.0017200580643878384,0.0008564883975699631
8185,10246,COLEGIO POLIV. SANTA MARIA,QUILICURA,SANTIAGO NORTE,-33.36956700999999,-70.73572442,1760.0,385.0,0.0034997713217602257,0.0015337117816950504
8186,10247,ESCUELA BASICA PART PAULA JARAQUEMADA,QUILICURA,SANTIAGO NORTE,-33.36708946,-70.73171811,1341.0,221.0,0.002666587126409354,0.0008803903993626133
8187,10248,LICEO INSTITUTO TECNOLOGICO Y COMERCIAL RECOLETA-INTECO,RECOLETA,SANTIAGO NORTE,-33.41285597,-70.63801727,547.0,326.0,0.0010877130187516156,0.0012986754307339906
8189,10250,CENTRO EDUCACIONAL DE HUECHURABA,HUECHURABA,SANTIAGO NORTE,-33.37459022,-70.6342271,188.0,191.0,0.0003738392093698423,0.0007608803903993626
8190,10251,LICEO POETA FEDERICO GARCIA LORCA,CONCHALÍ,SANTIAGO NORTE,-33.37003144,-70.69107767,222.0,289.0,0.00044144842808566484,0.0011512797530126482
8191,10252,LICEO ARTURO PEREZ CANTO,RECOLETA,SANTIAGO NORTE,-33.40144256,-70.62933512,213.0,354.0,0.00042355187019030006,0.0014102181057663579
8192,10253,LICEO POLIV. ABDON CIFUENTES,CONCHALÍ,SANTIAGO NORTE,-33.39636702,-70.66311222,850.0,329.0,0.0016902304678955637,0.0013106264316303158
8193,10254,CENTRO EDUCACIONAL JOSE MIGUEL CARRERA,RECOLETA,SANTIAGO NORTE,-33.38346707,-70.65713504,122.0,315.0,0.00024259778480383384,0.001254855094114132
8194,10255,COMPLEJO EDUCACIONAL JUANITA FERNANDEZ SOLAR,RECOLETA,SANTIAGO NORTE,-33.40273633999999,-70.64189276,416.0,280.0,0.0008272186760524171,0.0011154267503236729
8195,10257,ESCUELA SARGENTO 2. DANIEL REBOLLEDO,RECOLETA,SANTIAGO NORTE,-33.39256791999999,-70.6508209,153.0,254.0,0.00030424148422120146,0.001011851409222189
8196,10259,LICEO ALBERTO BLEST GANA,CONCHALÍ,SANTIAGO NORTE,-33.39929925,-70.66823613,340.0,149.0,0.0006760921871582254,0.0005935663778508116
8197,10260,ESCUELA UNESCO,CONCHALÍ,SANTIAGO NORTE,-33.38153869,-70.67684986,92.0,150.0,0.00018294259181928454,0.0005975500448162533
8198,10262,ESCUELA ESPANA,RECOLETA,SANTIAGO NORTE,-33.39606928,-70.64101814,159.0,392.0,0.0003161725228181113,0.001561597450453142
8199,10263,ESCUELA D-114,CONCHALÍ,SANTIAGO NORTE,-33.37152685,-70.67835331,81.0,141.0,0.00016106902105828311,0.0005616970421272781
8200,10264,ESCUELA SOL NACIENTE,CONCHALÍ,SANTIAGO NORTE,-33.38702998,-70.66150647,114.0,93.0,0.00022668973334128735,0.0003704810277860771
8201,10265,ESCUELA HORACIO JOHNSON GANA,CONCHALÍ,SANTIAGO NORTE,-33.37614189,-70.66730919,70.0,141.0,0.00013919545029728172,0.0005616970421272781
8202,10266,ESCUELA DRA.ELOISA DIAZ INSUNZA,CONCHALÍ,SANTIAGO NORTE,-33.38236108,-70.65981063,174.0,438.0,0.00034600011931038596,0.0017448461308634598
8203,10267,ESCUELA ESCRITORA MARCELA PAZ,RECOLETA,SANTIAGO NORTE,-33.38432812,-70.6519407,73.0,232.0,0.00014516096959573665,0.0009242107359824719
8204,10268,ESCUELA PUERTO RICO,RECOLETA,SANTIAGO NORTE,-33.39812655,-70.63977774,184.0,109.0,0.00036588518363856907,0.0004342196992331441
8205,10269,LICEO MUNC.ALMIRANTE GALVARINO RIVEROS,CONCHALÍ,SANTIAGO NORTE,-33.37273641,-70.68165689,195.0,300.0,0.00038775875439957047,0.0011951000896325067
8206,10270,CENTRO EDUC.ESCRITORES DE CHILE,RECOLETA,SANTIAGO NORTE,-33.38516368,-70.64526119,123.0,191.0,0.0002445862912366521,0.0007608803903993626
8207,10271,ESCUELA ARAUCARIAS DE CHILE,CONCHALÍ,SANTIAGO NORTE,-33.37984929999999,-70.66044333,129.0,88.0,0.000256517329833562,0.0003505626929588686
8208,10272,ESCUELA BASICA CARLOS PRATS G.,HUECHURABA,SANTIAGO NORTE,-33.36838837,-70.63674587,135.0,200.0,0.00026844836843047186,0.0007967333930883378
8209,10273,ESCUELA VALLE DEL INCA,CONCHALÍ,SANTIAGO NORTE,-33.38950013,-70.66642576,91.0,142.0,0.00018095408538646622,0.0005656807090927198
8211,10277,ESCUELA ADELAIDA LA FETRA,HUECHURABA,SANTIAGO NORTE,-33.36655412999999,-70.63423348,193.0,127.0,0.00038378174153393384,0.0005059257046110945
8212,10278,ESCUELA PEDRO AGUIRRE CERDA,CONCHALÍ,SANTIAGO NORTE,-33.39430707999999,-70.6823422,82.0,99.0,0.00016305752749110142,0.0003943830295787272
8213,10279,ESCUELA ALLIPEN,CONCHALÍ,SANTIAGO NORTE,-33.38061093999999,-70.68575489,83.0,96.0,0.00016504603392391974,0.00038243202868240214
8214,10280,ESCUELA BÁSICA POETA EUSEBIO LILLO,CONCHALÍ,SANTIAGO NORTE,-33.37750382,-70.69332638,91.0,90.0,0.00018095408538646622,0.000358530026889752
8215,10281,ESCUELA ATENEA,CONCHALÍ,SANTIAGO NORTE,-33.39951614,-70.66924207,128.0,258.0,0.0002545288234007437,0.0010277860770839557
8216,10282,ESCUELA LUIS GALDAMES,INDEPENDENCIA,SANTIAGO NORTE,-33.40638246,-70.67304535,342.0,63.0,0.0006800692000238621,0.0002509710188228264
8217,10283,ESCUELA AVIADOR DAGOBERTO GODOY F.,CONCHALÍ,SANTIAGO NORTE,-33.37860004,-70.67227419,144.0,179.0,0.0002863449263258367,0.0007130763868140623
8219,10285,ESCUELA SANTA VICTORIA DE HUECHURABA,HUECHURABA,SANTIAGO NORTE,-33.37401336,-70.64241618,517.0,63.0,0.0010280578257670665,0.0002509710188228264
8221,10288,ESCUELA BASICA LIKAN-ANTAI,CONCHALÍ,SANTIAGO NORTE,-33.37608717,-70.6645136,63.0,139.0,0.00012527590526755354,0.0005537297081963947
8222,10290,ESCUELA LAS CANTERAS,HUECHURABA,SANTIAGO NORTE,-33.37636702999999,-70.62359714,109.0,94.0,0.0002167472011771958,0.00037446469475151876
8223,10291,ESCUELA VICTOR CUCCUINI,RECOLETA,SANTIAGO NORTE,-33.40249084,-70.6354352,108.0,146.0,0.00021475869474437748,0.0005816153769544866
8226,10300,ESCUELA MARTA COLVIN,RECOLETA,SANTIAGO NORTE,-33.40627168999999,-70.62420549,46.0,95.0,9.147129590964227e-05,0.00037844836171696045
8227,10301,ESCUELA CAMILO HENRIQUEZ,CONCHALÍ,SANTIAGO NORTE,-33.38870845,-70.67837993,156.0,155.0,0.00031020700351965636,0.0006174683796434618
8228,10302,ESCUELA ANNE ELEONOR ROOSEVELT,RECOLETA,SANTIAGO NORTE,-33.41242581,-70.62560669,64.0,165.0,0.00012726441170037185,0.0006573050492978787
8229,10305,ESCUELA SANTIAGO DE GUAYAQUIL,HUECHURABA,SANTIAGO NORTE,-33.37853614,-70.64311721,236.0,75.0,0.0004692875181451212,0.00029877502240812666
8230,10306,ESCUELA MUN.HERMANA MARIA GORETTI,RECOLETA,SANTIAGO NORTE,-33.38916527,-70.63758855,50.0,220.0,9.942532164091551e-05,0.0008764067323971716
8231,10307,ESCUELA RAFAEL VALDIVIESO,RECOLETA,SANTIAGO NORTE,-33.41270393,-70.6364024,188.0,203.0,0.0003738392093698423,0.0008086843939846629
8234,10313,COLEGIO POLIV. ALEJANDRO FLORES,RECOLETA,SANTIAGO NORTE,-33.4051111,-70.64571246,840.0,258.0,0.0016703454035673806,0.0010277860770839557
8236,10315,COLEGIO CRISTOBAL COLON,CONCHALÍ,SANTIAGO NORTE,-33.37548506,-70.68012656,842.0,86.0,0.0016743224164330172,0.00034259535902798525
8237,10320,LICEO AVENIDA RECOLETA,RECOLETA,SANTIAGO NORTE,-33.39025525,-70.64273366,536.0,450.0,0.0010658394479906143,0.00179265013444876
8238,10321,LICEO LAS AMERICAS MODERNAS,INDEPENDENCIA,SANTIAGO NORTE,-33.40860646,-70.66716781,88.0,71.0,0.0001749885660880113,0.0002828403545463599
8240,10324,ESCUELA JOSE ABELARDO NUÑEZ Nº 3,HUECHURABA,SANTIAGO NORTE,-33.37478971,-70.64029001,409.0,744.0,0.0008132991310226889,0.0029638482222886166
8241,10326,ESCUELA PARTICULAR SAN JOSE,RECOLETA,SANTIAGO NORTE,-33.40426175999999,-70.64490963,347.0,192.0,0.0006900117321879536,0.0007648640573648043
8242,10327,ESCUELA PARTICULAR SANTA TERESITA,INDEPENDENCIA,SANTIAGO NORTE,-33.41268800999999,-70.67269637,647.0,212.0,0.0012865636620334466,0.0008445373966736381
8244,10329,COLEGIO LIBERTADOR SAN MARTIN,CONCHALÍ,SANTIAGO NORTE,-33.39112361,-70.67462279,322.0,375.0,0.0006402990713674959,0.0014938751120406335
8246,10331,COLEGIO ISABEL RIQUELME,RECOLETA,SANTIAGO NORTE,-33.40382487,-70.63137694,49.0,163.0,9.74368152080972e-05,0.0006493377153669953
8247,10332,ESCUELA PARTICULAR EL CARMEN,CONCHALÍ,SANTIAGO NORTE,-33.38396938999999,-70.67797712,508.0,295.0,0.0010101612678717015,0.0011751817548052983
8248,10333,ESCUELA PARTICULAR N.SRA.DE GUADALUPE,RECOLETA,SANTIAGO NORTE,-33.39836347,-70.6363131,518.0,146.0,0.0010300463321998847,0.0005816153769544866
8249,10334,ESCUELA PATROCINIO EL SEMBRADOR N 2,CONCHALÍ,SANTIAGO NORTE,-33.39665233,-70.67256715,224.0,100.0,0.00044542544095130146,0.0003983666965441689
8250,10335,ESCUELA SAN JORGE,INDEPENDENCIA,SANTIAGO NORTE,-33.40191141999999,-70.6775681,99.0,122.0,0.0001968621368490127,0.00048600736978388607
8251,10336,ESCUELA PARTICULAR SAN DIEGO,CONCHALÍ,SANTIAGO NORTE,-33.38441333,-70.67975904,793.0,490.0,0.00157688560122492,0.0019519968130664277
8252,10337,COLEGIO MATER DOLOROSA,HUECHURABA,SANTIAGO NORTE,-33.37498257,-70.63959733,780.0,125.0,0.0015510350175982819,0.0004979583706802111
8253,10338,ESCUELA BASICA SANTO DOMINGO,RECOLETA,SANTIAGO NORTE,-33.3960469,-70.65270549,226.0,233.0,0.0004494024538169381,0.0009281944029479136
8255,10341,ESCUELA BASICA PART. THE LITTLE SCHOOL,CONCHALÍ,SANTIAGO NORTE,-33.38558694,-70.68079318,146.0,115.0,0.0002903219391914733,0.00045812170102579424
8257,10344,COLEGIO HELLEN´S COLLEGE,CONCHALÍ,SANTIAGO NORTE,-33.39090138,-70.67481829,801.0,218.0,0.0015927936526874665,0.0008684393984662882
8258,10345,ESCUELA PARTICULAR FRANCISCO BILBAO,RECOLETA,SANTIAGO NORTE,-33.40779476,-70.63490105,333.0,319.0,0.0006621726421284973,0.0012707897619758989
8259,10346,ESCUELA BASICA INES DE SUAREZ,CONCHALÍ,SANTIAGO NORTE,-33.39311782,-70.66738814,58.0,132.0,0.00011533337310346199,0.0005258440394383029
8260,10348,ESCUELA BASICA PART.MARY ANNE SCHOOL,CONCHALÍ,SANTIAGO NORTE,-33.38288880999999,-70.68198134,254.0,360.0,0.0005050806339358507,0.001434120107559008
8262,10350,COLEGIO ELENA BETTINI,INDEPENDENCIA,SANTIAGO NORTE,-33.40231513,-70.67279364,322.0,338.0,0.0006402990713674959,0.0013464794343192909
8263,10351,ESCUELA PARTICULAR PARQUE ASUNCION,CONCHALÍ,SANTIAGO NORTE,-33.37182009,-70.68013941,252.0,154.0,0.0005011036210702142,0.0006134847126780201
8264,10352,LICEO BICENTENARIO NUEVA AURORA DE CHILE,RECOLETA,SANTIAGO NORTE,-33.39700977999999,-70.64567774,703.0,211.0,0.001397920022271272,0.0008405537297081964
8266,10355,COLEGIO PARTICULAR JUAN PABLO,INDEPENDENCIA,SANTIAGO NORTE,-33.40173783,-70.67642686,199.0,92.0,0.0003957127801308437,0.0003664973608206354
8268,10359,ESCUELA PART. SANTA LUISA DE MARILLAC,HUECHURABA,SANTIAGO NORTE,-33.35985061,-70.63224336,147.0,159.0,0.0002923104456242916,0.0006334030475052285
8269,10361,ESCUELA PARTICULAR ZOLTAN DIENES,CONCHALÍ,SANTIAGO NORTE,-33.39161474,-70.6633083,113.0,120.0,0.00022470122690846904,0.0004780400358530027
8271,10363,ESCUELA PARTICULAR JAIME EYZAGUIRRE,RECOLETA,SANTIAGO NORTE,-33.40133089999999,-70.63256473,51.0,69.0,0.00010141382807373382,0.0002748730206154765
8272,10364,ESCUELA BÁSICA Nº 953 JOSE ARTIGA,RECOLETA,SANTIAGO NORTE,-33.38882705,-70.64248145,401.0,195.0,0.0007973910795601424,0.0007768150582611294
8273,10365,ESCUELA BAS. ISABEL GONZALEZ CARES,CONCHALÍ,SANTIAGO NORTE,-33.38419677,-70.67105794,133.0,87.0,0.00026447135556483523,0.00034657902599342694
8275,10372,ESCUELA PARTICULAR ISLA DE PASCUA,INDEPENDENCIA,SANTIAGO NORTE,-33.40731923,-70.67339545,221.0,118.0,0.00043945992165284655,0.0004700727019221193
8277,10376,ESCUELA BÀSICA Nº 1090 UNIÒN LATINOAMERICANA,CONCHALÍ,SANTIAGO NORTE,-33.39392678,-70.66769374,80.0,115.0,0.0001590805146254648,0.00045812170102579424
8279,10384,ESCUELA BASICA PART.BRIGIDA WALKER,RECOLETA,SANTIAGO NORTE,-33.38167211999999,-70.6492163,25.0,80.0,4.9712660820457756e-05,0.0003186933572353351
8280,10385,ESCUELA PART. ADVENTISTA SANTIAGO NORTE,CONCHALÍ,SANTIAGO NORTE,-33.3713421,-70.69078266,409.0,94.0,0.0008132991310226889,0.00037446469475151876
8286,10396,LICEO POLIVALENTE RAFAEL DONOSO CARRASCO,RECOLETA,SANTIAGO NORTE,-33.40020342999999,-70.65111465,365.0,238.0,0.0007258048479786832,0.000948112737775122
8287,10397,LICEO INDUSTRIAL DE RECOLETA,RECOLETA,SANTIAGO NORTE,-33.40153035,-70.64380428,349.0,177.0,0.0006939887450535902,0.0007051090528831789
8413,10553,ESCUELA MARCIAL MARTINEZ FERRARI,EL BOSQUE,SANTIAGO SUR,-33.57062590999999,-70.68771908,138.0,243.0,0.0002744138877289268,0.0009680310726023305
8415,10555,ESCUELA BASICA BASE EL BOSQUE,EL BOSQUE,SANTIAGO SUR,-33.56213461,-70.67533683,122.0,97.0,0.00024259778480383384,0.00038641569564784383
8417,10557,ESCUELA GENERAL ALBERTO A. BACHELET MARTINEZ,EL BOSQUE,SANTIAGO SUR,-33.56626065999999,-70.68113354,89.0,173.0,0.0001769770725208296,0.0006891743850214122
8419,10559,ESCUELA BERNARDO LEIGHTON,EL BOSQUE,SANTIAGO SUR,-33.5744692,-70.67959837,73.0,143.0,0.00014516096959573665,0.0005696643760581615
8421,10561,ESCUELA CLAUDIO ARRAU LEON,EL BOSQUE,SANTIAGO SUR,-33.57174780999999,-70.68081411,54.0,151.0,0.00010737934737218874,0.000601533711781695
8426,10568,ESCUELA ORLANDO LETELIER,EL BOSQUE,SANTIAGO SUR,-33.55212414999999,-70.68780458,126.0,66.0,0.0002505518105351071,0.00026292201971915146
8431,10573,CENTRO EDUCACIONAL MATIAS COUSINO,EL BOSQUE,SANTIAGO SUR,-33.55054840999999,-70.67636413,105.0,107.0,0.00020879317544592258,0.00042625236530226073
8454,10604,COLEGIO VILLA SANTA MARIA,EL BOSQUE,SANTIAGO SUR,-33.55313221,-70.67440104,515.0,101.0,0.0010240808129014297,0.0004023503635096106
8463,10619,ESCUELA PARTICULAR JOSE MIGUEL CARRERA,EL BOSQUE,SANTIAGO SUR,-33.55186711,-70.6756134,112.0,148.0,0.00022271272047565073,0.00058958271088537
8465,10622,ESCUELA PARTICULAR MARVIT SCHOOL,EL BOSQUE,SANTIAGO SUR,-33.56847530999999,-70.683616,120.0,81.0,0.00023862077193819722,0.0003226770242007768
8467,10625,ESCUELA PARTICULAR MARIA MEDIANERA,EL BOSQUE,SANTIAGO SUR,-33.57852349,-70.68631444,275.0,230.0,0.0005468392690250353,0.0009162434020515885
8468,10626,COLEGIO JUAN BAUTISTA DURAN,EL BOSQUE,SANTIAGO SUR,-33.57375867999999,-70.69161765,258.0,175.0,0.000513034659667124,0.0006971417189522956
8470,10629,ESCUELA PARTICULAR EL BOSQUE,EL BOSQUE,SANTIAGO SUR,-33.56234925999999,-70.68120138,87.0,151.0,0.00017300005965519298,0.000601533711781695
